alltag,contentsid,title,address,roadaddress,tag,introduction,readcnt,likecnt,reviewcnt,markcnt,snssharecnt,schedulecnt,visitcnt,evelpt,latitude,longitude,postcode,phoneno,sbst,created,changed,catemappList,festivalcontents,PHOTOSHARECOUNT,reservelink,contentscd.value,contentscd.label,contentscd.refId,region1cd.value,region1cd.label,region1cd.refId,region2cd.value,region2cd.label,region2cd.refId,repPhoto.descseo,repPhoto.photoid.photoid,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,category,repPhoto
"olletrail,accommodations,camping,Campground,healing,untact,Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Smoking Area,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Difficult",CONT_000000000501064,Jeju Camping Olle,"15, Tosanmangdong-ro, Pyoseon-myeon, Seogwipo-si, Jeju-do",,"olletrail,accommodations,camping,Campground,healing,untact",It is a container house built with rainbow concept,2830,0,0,1,2,0,0,,33.310127,126.78165,63626,010-9091-1866,"*Extra fee for exceeding the standard number of people: 5,000 won for 24 months old to elementary school students / from middle school on: 10,000 won
*Barbecue usage fee (two people): 10,000 won (two chairs, table, brazier, grill, and two bags of charcoals are offered)
*For electric cars, there is a free charging service (please check beforehand).
",20160530111636,20240804141450,"[{'seq': 35696, 'contentsid': {'value': 'CONT_000000000501064', 'label': 'Jeju Camping Olle', 'refId': 'CONT_000000000501064'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000024', 'label': 'Other', 'refId': 'cate0000000004>cate0000000024'}, 'cate3cd': {'value': 'cate0000000121', 'label': 'Other Accommodations', 'refId': 'cate0000000024>cate0000000121'}, 'created': '20230119144052'}, {'seq': 35697, 'contentsid': {'value': 'CONT_000000000501064', 'label': 'Jeju Camping Olle', 'refId': 'CONT_000000000501064'}, 'cate1cd': {'value': 'cate0000000002', 'label': 'Tourist Sites', 'refId': 'contscate>cate0000000002'}, 'cate2cd': {'value': 'pet', 'label': ' ', 'refId': 'cate0000000002>pet'}, 'cate3cd': {'value': 'pet_view', 'label': ' ', 'refId': 'pet>pet_view'}, 'created': '20230119144054'}]",,,,c3,Accommodations,contentscd>c3,region2,Seogwipo-si,region>region2,26,Pyoseon,region2>26,Jeju Camping Olle,23372.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/67e94ea3-7d1b-4b08-859f-aa6213a3727a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/02ee2c1d-2ea3-4773-a8dd-8f8de4044c53.jpg,stay,
"accommodations,lodging,swimmingpool,publicwi-fizone,parkinglot,Public Parking,Cash Payment,Restrooms,Free WiFi,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult",CNTS_000000000019838,Jeju Corgine,"2964-3,  Jocheon-ri, Jocheon-eup, Jeju-si, Jeju-do","76-34, Johamhaean-ro Jocheon-eup, Jeju-si, Jeju-do","accommodations,lodging,swimmingpool,publicwi-fizone,parkinglot",A Healing Space for a Single Team to View the Jeju Sea,2940,0,0,0,3,0,0,,33.543762,126.639786,63331,0507-1407-5211,"This is a comfortable room in a single family house. Jeju Corgi House is quiet and spacious, with a large yard.",20161028092027,20240809224222,"[{'seq': 42724, 'contentsid': {'value': 'CNTS_000000000019838', 'label': 'Jeju Corgine', 'refId': 'CNTS_000000000019838'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000115', 'label': 'Lodgings', 'refId': 'cate0000000022>cate0000000115'}, 'created': '20240112172929'}, {'seq': 42725, 'contentsid': {'value': 'CNTS_000000000019838', 'label': 'Jeju Corgine', 'refId': 'CNTS_000000000019838'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20240112172929'}, {'seq': 42726, 'contentsid': {'value': 'CNTS_000000000019838', 'label': 'Jeju Corgine', 'refId': 'CNTS_000000000019838'}, 'cate1cd': {'value': 'cate0000000002', 'label': 'Tourist Sites', 'refId': 'contscate>cate0000000002'}, 'cate2cd': {'value': 'pet', 'label': ' ', 'refId': 'cate0000000002>pet'}, 'cate3cd': {'value': 'pet_view', 'label': ' ', 'refId': 'pet>pet_view'}, 'created': '20240112172929'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,15,Jocheon,region1>15,Jeju Corgine,6372.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/73c3da1a-db7e-4cd6-889b-da18a7b3cb94.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2f6eb7eb-8b1b-4dd4-beee-a45b494e5bc6.png,stay,
"accommodations,lodging,walkaroundtown,villagetour,Public Parking,Cash Payment,Restrooms,Free WiFi,Smoking Area,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult,Geo Brands,Penjenamaan Geo",CNTS_000000000019345,Jeju Dolgip (2nd Location),"1295,  Gimnyeong-ri, Gujwa-eup, Jeju-si, Jeju-do",,"accommodations,lodging,walkaroundtown,villagetour",An Official Jeju Geo Brand Accommodation,3285,0,0,2,0,0,0,,33.5577758,126.7514764,,010-9500-4432,"As it has been remodeled after an old private house, it has a low ceiling and a wind route in between.",20161021151206,20240803031752,"[{'seq': 32376, 'contentsid': {'value': 'CNTS_000000000019345', 'label': 'Jeju Dolgip (2nd Location)', 'refId': 'CNTS_000000000019345'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000115', 'label': 'Lodgings', 'refId': 'cate0000000022>cate0000000115'}, 'created': '20221014140448'}, {'seq': 32377, 'contentsid': {'value': 'CNTS_000000000019345', 'label': 'Jeju Dolgip (2nd Location)', 'refId': 'CNTS_000000000019345'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20221014140448'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,16,Gujwa,region1>16,Jeju Dolgip (2nd Location),5052.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cc98abd8-054c-4500-877d-30578cc029cd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/976ef80b-ed1e-4607-bab0-fab2718e5a1b.jpg,stay,
"Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Convenience Store,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult",CONT_000000000501069,Jeju Feel House,"1415, Iljudong-ro, Jocheon-eup, Jeju-si, Jeju-do",,"accommodations,lodging",The Cleanest and Most Comfortable Stay in Jeju at a Reasonable Price,1738,0,0,0,1,0,0,,33.545048,126.68642,63339,064-783-4900,"Located 30 minutes away from the airport and connected to downtown Jeju-si on a straight road, it is convenient for finding locations. This pension also has a restaurant (on the first floor) so it is possible to have meals without having to travel far.",20160530111636,20240730221432,"[{'seq': 31354, 'contentsid': {'value': 'CONT_000000000501069', 'label': 'Jeju Feel House', 'refId': 'CONT_000000000501069'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000115', 'label': 'Lodgings', 'refId': 'cate0000000022>cate0000000115'}, 'created': '20220617150520'}, {'seq': 31355, 'contentsid': {'value': 'CONT_000000000501069', 'label': 'Jeju Feel House', 'refId': 'CONT_000000000501069'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20220617150520'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,15,Jocheon,region1>15,Jeju Feel House,23426.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b77abff6-224a-45e1-b760-e63c39db731e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f20966b7-08b7-47bb-958e-b9f7a346d510.jpg,stay,
"pension,accommodations,barbecue,Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Smoking Area,Convenience Store,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Parking for Disabled Persons,Very Difficult",CNTS_000000000018270,Jeju Friends Pension,"2842-4,  Panpo-ri, Hangyeong-myeon, Jeju-si, Jeju-do",,"pension,accommodations,barbecue","A Small, Tidy Pension with the Comforts of Home",2110,0,0,0,4,0,0,,33.3614954,126.2008492,,064-772-2620,"Many people have made great memories with Jeju Friends. We will make our best efforts to stay affectionate and unchanging. To those of you who have come and are coming, stay healthy and happy.
",20161005165616,20240809001501,"[{'seq': 32194, 'contentsid': {'value': 'CNTS_000000000018270', 'label': 'Jeju Friends Pension', 'refId': 'CNTS_000000000018270'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000116', 'label': 'Pensions', 'refId': 'cate0000000022>cate0000000116'}, 'created': '20221012094152'}, {'seq': 32195, 'contentsid': {'value': 'CNTS_000000000018270', 'label': 'Jeju Friends Pension', 'refId': 'CNTS_000000000018270'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20221012094152'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,14,Hangyeong,region1>14,Jeju Friends Pension,1835.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6631bae6-964c-4b33-afe1-48e854a46d11.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/88e8acf8-648b-4c97-879e-10c99c0a44a6.jpg,stay,
"Pension,Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Very Difficult",CONT_000000000501028,Jeju Geumsan Lodging,"40, Nabeup-ro 2-gil, Aewol-eup, Jeju-si, Jeju-do",,"Pension,accommodations,pension,lodging",A Pension-type Private Lodging Located in Front of Geumsan Park in Nameup-ri and the Middle of Jeju Olle Route 15,2080,0,0,0,0,0,0,,33.432343,126.33806,63035,064-799-0400,"A Pension-type Private Lodging Located in Front of Geumsan Park in Nameup-ri and the Middle of Jeju Olle Route 15. For more than 10 people, there is an extra charge of 20,000 won per extra person.",20160530111636,20240802152648,"[{'seq': 43057, 'contentsid': {'value': 'CONT_000000000501028', 'label': 'Jeju Geumsan Lodging', 'refId': 'CONT_000000000501028'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000115', 'label': 'Lodgings', 'refId': 'cate0000000022>cate0000000115'}, 'created': '20240123110104'}, {'seq': 43058, 'contentsid': {'value': 'CONT_000000000501028', 'label': 'Jeju Geumsan Lodging', 'refId': 'CONT_000000000501028'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20240123110104'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,12,Aewol,region1>12,Jeju Geumsan Lodging,23064.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/de9cded9-a052-43e4-a285-302701a9d3fb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f277fe24-2c82-49fd-9300-6915851feeff.jpg,stay,
"Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Smoking Area,Convenience Store,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult",CNTS_000000000019377,Jeju Haejodae Pension,"2446-3, Hyeopjae-ri, Hallim-eup, Jeju-si, Jeju-do, Korea","339, Hallim-ro, Hallim-eup, Jeju-si, Jeju-do, Korea","pension,accommodations,barbecue,parkinglot",Enjoy a Relaxing Walk on the Cool Beach With an Unobstructed View of the Sea,3467,1,0,1,2,0,0,,33.3807358,126.2482491,,064-796-8010,"Thank you for visiting Observatory Hajodae. Our Hajodae has a pension house that surrounds Jeju Island’s most beautiful Hyoepjae beach, and the view is so beautiful that words alone cannot describe. Experience the beautiful sunset right from the Biyangdo Island and have a great Jeju trip.",20161021170157,20240808114527,"[{'seq': 17686, 'contentsid': {'value': 'CNTS_000000000019377', 'label': 'Jeju Haejodae Pension', 'refId': 'CNTS_000000000019377'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000116', 'label': 'Pensions', 'refId': 'cate0000000022>cate0000000116'}, 'created': '20190718160737'}, {'seq': 17687, 'contentsid': {'value': 'CNTS_000000000019377', 'label': 'Jeju Haejodae Pension', 'refId': 'CNTS_000000000019377'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20190718160737'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,13,Hallim,region1>13,Jeju Haejodae Pension,5135.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/587d25f4-5a18-48e5-a22d-7d8e7ba0e57d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8f9a2c2f-7d2b-4abb-b2e5-73ceac8c473a.jpg,stay,
"accommodations,publicwi-fizone,parkinglot,Public Parking,Credit Card Payment,Restrooms,Free WiFi,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan",CNTS_000000000021841,Jeju Hotel BnB,"48, Sammu-ro 3-gil, Jeju-si, Jeju-do, Korea","48, Sammu-ro 3-gil, Jeju-si, Jeju-do, Korea","accommodations,publicwi-fizone,parkinglot","2.5km from Jeju International Airport, 300m from Baojian Street and near Shilla and Lotte Duty Free

Near downtown, which has a lot of convenient facilities and restaurants

Great place for quiet relaxation due to its proximity to a residential area right next to Sammu Park

Delicious semi-buffet style breakfast with Korean food

Clean facilities due to renovations in March 2017",1551,0,0,2,0,0,0,,33.490578,126.490746,63125,064-744-8400,"












2.5km from Jeju International Airport, 300m from Baojian Street and near Shilla and Lotte Duty Free

Near downtown, which has a lot of convenient facilities and restaurants

Great place for quiet relaxation due to its proximity to a residential area right next to Sammu Park

Delicious semi-buffet style breakfast with Korean food

Clean facilities due to renovations in March 2017",20170313180131,20240729115506,"[{'seq': 43356, 'contentsid': {'value': 'CNTS_000000000021841', 'label': 'Jeju Hotel BnB', 'refId': 'CNTS_000000000021841'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000020', 'label': 'Hotels', 'refId': 'cate0000000004>cate0000000020'}, 'cate3cd': {'value': 'cate0000000112', 'label': 'Other Hotels', 'refId': 'cate0000000020>cate0000000112'}, 'created': '20240129113442'}, {'seq': 43357, 'contentsid': {'value': 'CNTS_000000000021841', 'label': 'Jeju Hotel BnB', 'refId': 'CNTS_000000000021841'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'generalAccomm', 'label': 'General Accomm.', 'refId': 'cate0000000004>generalAccomm'}, 'cate3cd': {'value': 'generalAccomm', 'label': 'General Accomm.', 'refId': 'generalAccomm>generalAccomm'}, 'created': '20240129113442'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,11,Jeju-si,region1>11,Jeju Hotel BnB,11824.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e9bb5dcd-ee01-466d-8c20-33025837122e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/36011b0d-3d85-43b7-be17-b7893da83319.jpg,stay,
"Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Smoking Area,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult,Excellent Service Shop",CONT_000000000501067,Jeju Hotel Fourseasons,"914, Nohyeong-dong, Jeju-si, Jeju-do, Korea","19, Wonnohyeong 3-gil, Jeju-si, Jeju-do, Korea","accommodations,healing,parkinglot","Located in Nohyeong-dong, 10 Minutes from Jeju International Airport",2509,1,0,2,0,0,0,,33.48309800000001,126.4772312,,064-900-5453,"Since it is well connected with roads nearby, it is convenient for traveling to tourist attractions.",20160530111636,20240805134725,"[{'seq': 43708, 'contentsid': {'value': 'CONT_000000000501067', 'label': 'Jeju Hotel Fourseasons', 'refId': 'CONT_000000000501067'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000020', 'label': 'Hotels', 'refId': 'cate0000000004>cate0000000020'}, 'cate3cd': {'value': 'cate0000000112', 'label': 'Other Hotels', 'refId': 'cate0000000020>cate0000000112'}, 'created': '20240207103155'}, {'seq': 43709, 'contentsid': {'value': 'CONT_000000000501067', 'label': 'Jeju Hotel Fourseasons', 'refId': 'CONT_000000000501067'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'generalAccomm', 'label': 'General Accomm.', 'refId': 'cate0000000004>generalAccomm'}, 'cate3cd': {'value': 'generalAccomm', 'label': 'General Accomm.', 'refId': 'generalAccomm>generalAccomm'}, 'created': '20240207103155'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,11,Jeju-si,region1>11,Jeju Hotel Fourseasons,23403.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1e878dc3-4ec1-40b6-8079-453bae91f561.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d0c03215-73e7-4f97-834c-e50a0020a1cc.jpg,stay,
"Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Convenience Store,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Step,Difficult",CONT_000000000501074,Jeju Hue Resort,"1832-5, Onpyeong-ri, Seongsan-eup, Seogwipo-si, Jeju-do, Korea","230, Nango-ro, Seongsan-eup, Seogwipo-si, Jeju-do, Korea","accommodations,swimmingpool","Located near Seongsan Ilchulbong Peak, Honinji Pond, and Olle Route 2",3578,0,0,1,0,0,0,,33.4097585,126.8901093,,064-783-1166,"There are extra facilities such as an outdoor swimming pool, coffee shop, and outdoor barbecue place. In the restaurant there is a Korean-style buffet, and the breakfast menu may change each day (hours of operation are from 7:30 am to 9:00 pm). Breakfast is free for those who are 5 years old and younger. For those 6 years old and older, an extra charge of 6,000 won per person will be applied.



",20160530111636,20240808232008,"[{'seq': 17553, 'contentsid': {'value': 'CONT_000000000501074', 'label': 'Jeju Hue Resort', 'refId': 'CONT_000000000501074'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000019', 'label': 'Resorts', 'refId': 'cate0000000004>cate0000000019'}, 'cate3cd': {'value': 'cate0000000105', 'label': 'Resorts', 'refId': 'cate0000000019>cate0000000105'}, 'created': '20190717143409'}, {'seq': 17554, 'contentsid': {'value': 'CONT_000000000501074', 'label': 'Jeju Hue Resort', 'refId': 'CONT_000000000501074'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'hsHotel', 'label': 'Hostel/Small Hotel', 'refId': 'cate0000000004>hsHotel'}, 'cate3cd': {'value': 'hsHotel', 'label': 'Hostel/Small Hotel', 'refId': 'hsHotel>hsHotel'}, 'created': '20190717143409'}]",,,,c3,Accommodations,contentscd>c3,region2,Seogwipo-si,region>region2,17,Seongsan,region2>17,Jeju Hue Resort,23468.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e68b2442-5c02-4b3a-8ef6-66f44226f5e1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b0894775-3c9e-4154-a3ea-25654486a1e9.jpg,stay,
